Animal,Sex,Phe
100330,2,6.1779961586
100331,1,8.327888965607
100332,2,7.599697113037
100333,1,11.369281768799
100334,2,8.666677474976
100335,1,7.975739479065
100336,2,6.826362609863
100337,1,9.231467723846
100338,2,6.501238822937
100339,1,8.705567836761
100340,2,5.770110845566
100341,1,7.381176233292
100342,2,6.766845226288
100343,1,7.364190101624
100344,2,6.791973114014
100345,1,9.303362369537
100346,2,8.104575157166
100347,1,9.705376148224
100348,2,6.897027492523
100349,1,9.660449504852
100350,2,8.161782741547
100351,1,9.741031169891
100352,2,7.183217048645
100353,1,8.237317085266
100354,2,6.785327911377
100355,1,11.303366661072
100356,2,6.085745573044
100357,1,8.458837747574
100358,2,5.612294912338
100359,1,9.174946784973
100360,2,9.69497013092
100361,1,9.299816131592
100362,2,10.255771636963
100363,1,8.571399688721
100364,2,7.533236980438
100365,1,10.119003772736
100366,2,7.778967380524
100367,1,8.458613157272
100368,2,5.977665662766
100369,1,10.107284545898
100370,2,6.053125143051
100371,1,10.376154899597
100372,2,9.956925392151
100373,1,11.734137535095
100374,2,8.492251396179
100375,1,10.197295665741
100376,2,6.391811609268
100377,1,6.775719642639
100378,2,5.074052095413
100379,1,10.128098964691
100380,2,7.395833492279
100381,1,7.955748558044
100382,2,8.299446105957
100383,1,10.932478427887
100384,2,8.407914161682
100385,1,10.039423465729
100386,2,6.789033889771
100387,1,7.398218870163
100388,2,6.945323944092
100389,1,9.423542976379
100390,2,6.517827510834
100391,1,11.044970989227
100392,2,7.754009246826
100393,1,8.222146987915
100394,2,4.069588899612
100395,1,10.457847595215
100396,2,6.146144866943
100397,1,8.200752735138
100398,2,6.330331325531
100399,1,9.906870365143
100400,2,5.004304170609
100401,1,10.244895458221
100402,2,7.231203556061
100403,1,9.4911236763
100404,2,5.1688144207
100405,1,11.687515735626
100406,2,4.308065414429
100407,1,10.809372425079
100408,2,7.04783821106
100409,1,8.760948419571
100410,2,7.715759754181
100411,1,7.72300863266
100412,2,6.208898544312
100413,1,8.23697924614
100414,2,5.843153476715
100415,1,9.82289981842
100416,2,7.63121509552
100417,1,9.40879535675
100418,2,8.761724948883
100419,1,11.392123222351
100420,2,8.145879268646
100421,1,7.603027820587
100422,2,6.212243080139
100423,1,8.012176275253
100424,2,8.54608631134
100425,1,9.053853034973
100426,2,4.408868193626
100427,1,7.294906616211
100428,2,7.048456668854
100429,1,6.928430318832
100430,2,4.192963480949
100431,1,7.838526010513
100432,2,7.00954246521
100433,1,8.03795337677
100434,2,7.429729938507
100435,1,10.377390384674
100436,2,8.74924325943
100437,1,7.357491016388
100438,2,7.686509609222
100439,1,9.811756134033
100440,2,6.971873760223
100441,1,10.814328193665
100442,2,7.049135684967
100443,1,9.8204870224
100444,2,6.997543811798
100445,1,9.535982608795
100446,2,6.014698982239
100447,1,10.289662361145
100448,2,7.581357479095
100449,1,11.33397769928
100450,2,6.793917655945
100451,1,10.480656147003
100452,2,7.704035282135
100453,1,10.373710632324
100454,2,8.011431217194
100455,1,8.525022029877
100456,2,7.25910949707
100457,1,10.236964702606
100458,2,7.698896408081
100459,1,9.911714553833
100460,2,4.422951221466
100461,1,9.166352748871
100462,2,6.072866678238
100463,1,9.187754154205
100464,2,6.541152000427
100465,1,8.859753847122
100466,2,5.556124925613
100467,1,9.083674907684
100468,2,5.166487932205
100469,1,11.11429309845
100470,2,4.981738567352
100471,1,8.62047290802
100472,2,6.738840103149
100473,1,10.168073177338
100474,2,6.011322021484
100475,1,7.783525466919
100476,2,5.610714673996
100477,1,9.672128200531
100478,2,5.840462207794
100479,1,10.278050899506
100480,2,7.408805370331
100481,1,7.518485307693
100482,2,6.812016487122
100483,1,7.696477890015
100484,2,9.755992889404
100485,1,5.445333242416
100486,2,7.794325828552
100487,1,9.419889450073
100488,2,7.796694278717
100489,1,10.64782333374
100490,2,9.08465385437
100491,1,10.178925037384
100492,2,5.598382711411
100493,1,9.32098531723
100494,2,7.691559791565
100495,1,10.000080108643
100496,2,4.072562217712
100497,1,7.508897304535
100498,2,5.333597660065
100499,1,11.884884357452
100500,2,4.421746253967
100501,1,9.946794033051
100502,2,7.094414710999
100503,1,10.093663215637
100504,2,7.677868843079
100505,1,11.883364677429
100506,2,6.64587020874
100507,1,10.525325775146
100508,2,6.24914431572
100509,1,11.038326263428
100510,2,6.29573059082
100511,1,8.762886285782
100512,2,7.029001235962
100513,1,7.692290306091
100514,2,6.294315338135
100515,1,11.367835044861
100516,2,8.886751174927
100517,1,9.786155700684
100518,2,7.874474525452
100519,1,8.312183141708
100520,2,7.810166358948
100521,1,6.371282815933
100522,2,5.065259933472
100523,1,7.974492549896
100524,2,6.270085573196
100525,1,10.674823284149
100526,2,5.895208358765
100527,1,9.521730899811
100528,2,7.600315093994
100529,1,10.133358955383
100530,2,5.327604293823
100531,1,11.391638755798
100532,2,7.713920593262
100533,1,11.2067527771
100534,2,8.421279907227
100535,1,7.423021793365
100536,2,7.263515472412
100537,1,11.291462898254
100538,2,8.319059371948
100539,1,8.429983615875
100540,2,8.526070594788
100541,1,11.352182388306
100542,2,7.36819934845
100543,1,8.724500894547
100544,2,6.774513721466
100545,1,8.363750934601
100546,2,5.073023796082
100547,1,11.109271526337
100548,2,6.666837215424
100549,1,10.725166320801
100550,2,8.713331699371
100551,1,9.834931850433
100552,2,5.848635911942
100553,1,8.571987628937
100554,2,6.416177272797
100555,1,9.954499721527
100556,2,6.380113124847
100557,1,6.852819442749
100558,2,7.038739681244
100559,1,9.001782894135
100560,2,7.897592544556
100561,1,8.934905052185
100562,2,7.356924533844
100563,1,8.897613048553
100564,2,8.692310333252
100565,1,8.22944021225
100566,2,4.805459022522
100567,1,8.401527404785
100568,2,6.525224208832
100569,1,11.000111579895
100570,2,5.968894004822
100571,1,10.871599197388
100572,2,6.399682044983
100573,1,9.755366325378
100574,2,7.139981746674
100575,1,9.567901611328
100576,2,7.536416053772
100577,1,9.485833644867
100578,2,6.637093067169
100579,1,8.092806816101
100580,2,7.526973724365
100581,1,7.878637552261
100582,2,3.927755713463
100583,1,8.943067789078
100584,2,6.34460067749
100585,1,6.912801265717
100586,2,8.246566295624
100587,1,10.868488311768
100588,2,8.190725326538
100589,1,9.269630432129
100590,2,4.616987705231
100591,1,10.246207237244
100592,2,6.574912071228
100593,1,9.043410301208
100594,2,8.204415798187
100595,1,10.995222091675
100596,2,6.961216449738
100597,1,10.092659473419
100598,2,8.467499732971
100599,1,7.107614994049
100600,2,8.229263305664
100601,1,9.106271743774
100602,2,5.740295410156
100603,1,8.708936452866
100604,2,7.565434455872
100605,1,7.759937763214
100606,2,7.667653560638
100607,1,10.523922920227
100608,2,7.849802017212
100609,1,7.950387954712
100610,2,8.565470695496
100611,1,8.585244178772
100612,2,6.740808010101
100613,1,8.290002346039
100614,2,7.091839790344
100615,1,10.287010192871
100616,2,8.288136482239
100617,1,9.834742069244
100618,2,6.420813798904
100619,1,10.729242324829
100620,2,8.978273868561
100621,1,9.133115291595
100622,2,7.56840467453
100623,1,8.152168273926
100624,2,7.415185451508
100625,1,10.421549320221
100626,2,7.619360923767
100627,1,10.257412433624
100628,2,5.520200967789
100629,1,9.410288333893
100630,2,6.574726581573
100631,1,9.59276008606
100632,2,5.8266685009
100633,1,10.709905147552
100634,2,6.809640407562
100635,1,10.392332553864
100636,2,7.733511924744
100637,1,10.339153766632
100638,2,7.309735298157
100639,1,11.326457977295
100640,2,8.776603221893
100641,1,10.569225311279
100642,2,6.114147186279
100643,1,7.799003839493
100644,2,6.140233516693
100645,1,9.880770206451
100646,2,4.09279859066
100647,1,9.572129249573
100648,2,5.321395397186
100649,1,8.547477722168
100650,2,8.752273082733
100651,1,10.303601741791
100652,2,6.345491409302
100653,1,8.49941778183
100654,2,7.261341571808
100655,1,9.700600624084
100656,2,7.228994369507
100657,1,11.218446731567
100658,2,7.84135723114
100659,1,9.115752220154
100660,2,7.925532341003
100661,1,9.941244125366
100662,2,5.200748920441
100663,1,9.10119342804
100664,2,6.557106494904
100665,1,7.614835739136
100666,2,8.34912443161
100667,1,9.986337184906
100668,2,5.910541296005
100669,1,8.178669691086
100670,2,6.280441999435
100671,1,9.34267282486
100672,2,7.015481472015
100673,1,10.331181526184
100674,2,6.3861951828
100675,1,9.856112480164
100676,2,5.910508871078
100677,1,8.63334274292
100678,2,7.165156841278
100679,1,8.111301660538
100680,2,7.370259284973
100681,1,7.799959897995
100682,2,10.729340553284
100683,1,9.026259422302
100684,2,6.576987266541
100685,1,7.980440139771
100686,2,6.714336395264
100687,1,8.756419897079
100688,2,6.846947669983
100689,1,8.078567028046
100690,2,7.065383434296
100691,1,10.884335517883
100692,2,6.59054517746
100693,1,7.852786064148
100694,2,7.167098045349
100695,1,7.834739685059
100696,2,6.117476701736
100697,1,9.750488758087
100698,2,7.405590057373
100699,1,8.124295473099
100700,2,7.296104431152
100701,1,12.13463973999
100702,2,11.01807975769
100703,1,8.727470874786
100704,2,6.697804450989
100705,1,8.909288883209
100706,2,6.402434825897
100707,1,9.608926296234
100708,2,6.573243141174
100709,1,9.479581832886
100710,2,7.153193950653
100711,1,7.432263612747
100712,2,6.4128947258
100713,1,9.057619094849
100714,2,4.271768212318
100715,1,10.100034236908
100716,2,8.256077289581
100717,1,8.787794351578
100718,2,7.918721199036
100719,1,10.660440444946
100720,2,6.065453052521
100721,1,8.340005397797
100722,2,6.250417947769
100723,1,10.146607875824
100724,2,8.95921087265
100725,1,9.445595264435
100726,2,6.564100265503
100727,1,8.377637386322
100728,2,8.190433502197
100729,1,8.702978610992
100730,2,7.795976638794
100731,1,10.798729896545
100732,2,7.471568584442
100733,1,6.715644240379
100734,2,5.256730556488
100735,1,8.424353122711
100736,2,7.372745990753
100737,1,11.34595489502
100738,2,5.976415634155
100739,1,8.421029567719
100740,2,7.409866333008
100741,1,7.70654630661
100742,2,7.163116931915
100743,1,9.447247982025
100744,2,5.292417049408
100745,1,8.668297052383
100746,2,7.444443702698
100747,1,7.466605901718
100748,2,5.969987869263
100749,1,8.886741876602
100750,2,7.323372364044
100751,1,7.091164827347
100752,2,5.346049785614
100753,1,8.52971124649
100754,2,7.444407463074
100755,1,8.970068454742
100756,2,7.445927143097
100757,1,9.760630130768
100758,2,5.701947450638
100759,1,9.240346908569
100760,2,2.559517383575
100761,1,5.661232471466
100762,2,7.470158576965
100763,1,9.365629196167
100764,2,7.238431453705
100765,1,10.840547561646
100766,2,7.708967685699
100767,1,10.452142238617
100768,2,6.977998733521
100769,1,10.393271923065
100770,2,6.959876060486
100771,1,8.40705704689
100772,2,5.983932733536
100773,1,9.842384338379
100774,2,7.248227596283
100775,1,8.82794713974
100776,2,7.860586643219
100777,1,8.930968284607
100778,2,7.813122749329
100779,1,7.350119113922
100780,2,4.467498421669
100781,1,10.314663887024
100782,2,6.115460157394
100783,1,8.470211744308
100784,2,7.970702171326
100785,1,12.678045272827
100786,2,7.322834968567
100787,1,10.002775192261
100788,2,6.439708471298
100789,1,8.31750202179
100790,2,6.721212863922
100791,1,10.700898170471
100792,2,4.674742698669
100793,1,10.655672073364
100794,2,5.616979122162
100795,1,9.655099391937
100796,2,7.327464103699
100797,1,8.813199281693
100798,2,6.789315700531
100799,1,10.760302066803
100800,2,8.784811496735
100801,1,8.824857950211
100802,2,7.097311973572
100803,1,9.099971294403
100804,2,6.092973470688
100805,1,8.267953872681
100806,2,7.451580524445
100807,1,9.747437477112
100808,2,8.70231628418
100809,1,9.142451286316
100810,2,6.298107862473
100811,1,7.888137340546
100812,2,9.182479858398
100813,1,8.441117525101
100814,2,5.15544462204
100815,1,11.035021305084
100816,2,8.959325313568
100817,1,10.455551624298
100818,2,5.295964241028
100819,1,7.714866399765
100820,2,4.719188451767
100821,1,8.465969085693
100822,2,7.239046096802
100823,1,9.865637779236
100824,2,6.340835809708
100825,1,9.078239440918
100826,2,7.346570968628
100827,1,10.156063556671
100828,2,7.665112018585
100829,1,8.395394802094
100830,2,5.345459222794
100831,1,8.828077316284
100832,2,6.250693798065
100833,1,9.74413394928
100834,2,6.229326725006
100835,1,9.889271259308
100836,2,5.813062429428
100837,1,8.391474246979
100838,2,6.660322189331
100839,1,8.764491319656
100840,2,8.458689689636
100841,1,8.088203430176
100842,2,6.439061403275
100843,1,9.833584308624
100844,2,5.999962568283
100845,1,8.80669927597
100846,2,5.762450456619
100847,1,8.119765758514
100848,2,8.701174736023
100849,1,8.277640581131
100850,2,8.98517370224
100851,1,9.328091621399
100852,2,6.903568744659
100853,1,8.855172872543
100854,2,8.498142719269
100855,1,7.883560180664
100856,2,6.973462104797
100857,1,10.170852184296
100858,2,7.949201583862
100859,1,7.101295948029
100860,2,6.635510921478
100861,1,8.973291397095
100862,2,8.182572364807
100863,1,8.270397663116
100864,2,6.036896705627
100865,1,8.826020717621
100866,2,4.30291056633
100867,1,8.158934831619
100868,2,6.348590373993
100869,1,7.847980499268
100870,2,7.241438865662
100871,1,7.5239777565
100872,2,8.571002006531
100873,1,9.731153964996
100874,2,6.613745212555
100875,1,8.489295721054
100876,2,6.994849681854
100877,1,10.425359725952
100878,2,5.820635318756
100879,1,9.325320243835
100880,2,5.671081542969
100881,1,9.267681598663
100882,2,8.16251707077
100883,1,8.495422840118
100884,2,7.171960830688
100885,1,8.879424333572
100886,2,7.517006874084
100887,1,8.76794219017
100888,2,6.981905460358
100889,1,10.218259811401
100890,2,6.032979726791
100891,1,8.979737758636
100892,2,8.059680938721
100893,1,10.731986999512
100894,2,6.371765613556
100895,1,9.601092815399
100896,2,6.266314268112
100897,1,7.315924167633
100898,2,4.276282787323
100899,1,8.648248672485
100900,2,6.305354118347
100901,1,8.661890029907
100902,2,6.147070169449
100903,1,11.072988510132
100904,2,8.080307483673
100905,1,10.608891963959
100906,2,5.277219295502
100907,1,11.205466270447
100908,2,5.448650836945
100909,1,10.25382566452
100910,2,7.588542938232
100911,1,9.744248390198
100912,2,6.449320316315
100913,1,7.66887140274
100914,2,5.273642063141
100915,1,10.020646095276
100916,2,5.216638565063
100917,1,8.070004940033
100918,2,6.30485868454
100919,1,8.553313493729
100920,2,7.555330276489
100921,1,7.778728961945
100922,2,5.933102369308
100923,1,8.522244930267
100924,2,5.966771125793
100925,1,10.674012184143
100926,2,5.411796569824
100927,1,10.119772434235
100928,2,7.848315238953
100929,1,8.572965621948
100930,2,7.187931537628
100931,1,9.573237895966
100932,2,7.848072052002
100933,1,9.189264297485
100934,2,5.658231735229
100935,1,11.0623960495
100936,2,7.459186553955
100937,1,8.678305864334
100938,2,7.270699977875
100939,1,6.866986036301
100940,2,4.483775258064
100941,1,10.372093677521
100942,2,5.43699669838
100943,1,8.171228647232
100944,2,5.852409362793
100945,1,9.344848632812
100946,2,7.400075435638
100947,1,9.214776515961
100948,2,7.383356571198
100949,1,10.499061584473
100950,2,6.642176628113
100951,1,10.39358997345
100952,2,7.059250354767
100953,1,10.34645986557
100954,2,8.088367462158
100955,1,8.838619232178
100956,2,8.216012954712
100957,1,9.955496311188
100958,2,7.168531894684
100959,1,9.706467151642
100960,2,6.887439250946
100961,1,8.9738240242
100962,2,9.161465644836
100963,1,11.929493427277
100964,2,7.936311721802
100965,1,10.245060920715
100966,2,7.385844707489
100967,1,9.608836650848
100968,2,8.299137592316
100969,1,10.334098815918
100970,2,10.2008228302
100971,1,9.140068054199
100972,2,7.4154920578
100973,1,9.281176567078
100974,2,7.277216911316
100975,1,10.186410903931
100976,2,8.32777929306
100977,1,9.198371887207
100978,2,9.671624183655
100979,1,8.659532785416
100980,2,4.268109917641
100981,1,8.41845202446
100982,2,6.28835439682
100983,1,10.242312431335
100984,2,7.826850891113
100985,1,8.896130561829
100986,2,6.531002521515
100987,1,10.627097129822
100988,2,6.693311214447
100989,1,7.895265579224
100990,2,8.595173835754
100991,1,9.282464027405
100992,2,5.980799674988
100993,1,10.014300346375
100994,2,6.894030094147
100995,1,9.040191650391
100996,2,6.737969875336
100997,1,9.039011478424
100998,2,7.492494106293
100999,1,8.6207716465
101000,2,5.883119106293
110001,1,8.89037322998
110002,2,7.230787754059
110003,1,8.542382478714
110004,2,7.649562835693
110005,1,8.798290967941
110006,2,9.243399620056
110007,1,10.352935791016
110008,2,9.307459831238
110009,1,10.648536682129
110010,2,8.700240135193
110011,1,9.02193403244
110012,2,7.658777713776
110013,1,9.783942699432
110014,2,8.17076253891
110015,1,9.656018257141
110016,2,9.113926887512
110017,1,11.627252101898
110018,2,6.314084529877
110019,1,9.490858078003
110020,2,6.368298053741
110021,1,9.903604030609
110022,2,9.344093322754
110023,1,9.061953544617
110024,2,9.732600688934
110025,1,12.607221603394
110026,2,9.383192062378
110027,1,13.050267219543
110028,2,8.171471118927
110029,1,10.129736423492
110030,2,7.945861816406
110031,1,11.460433483124
110032,2,5.377045631409
110033,1,9.434152603149
110034,2,7.387199878693
110035,1,10.010241031647
110036,2,8.67897605896
110037,1,10.759659767151
110038,2,6.802153110504
110039,1,10.658807277679
110040,2,8.702860832214
110041,1,11.720849990845
110042,2,8.471775054932
110043,1,8.653651237488
110044,2,6.341400384903
110045,1,10.70281791687
110046,2,7.60711145401
110047,1,10.669887542725
110048,2,10.383505821228
110049,1,9.435516357422
110050,2,7.92689704895
110051,1,9.249833106995
110052,2,7.630115509033
110053,1,9.381589412689
110054,2,6.226425409317
110055,1,10.113715171814
110056,2,5.893804550171
110057,1,9.14927148819
110058,2,7.2713098526
110059,1,10.897866725922
110060,2,7.442710876465
110061,1,8.354148387909
110062,2,8.315875053406
110063,1,9.413527011871
110064,2,7.063673496246
110065,1,11.721318244934
110066,2,7.98094367981
110067,1,7.940723657608
110068,2,6.980578422546
110069,1,9.687298297882
110070,2,7.311518669128
110071,1,9.226158618927
110072,2,6.830293178558
110073,1,10.096593856812
110074,2,6.505246162415
110075,1,10.704537391663
110076,2,7.911703586578
110077,1,6.806924581528
110078,2,7.410582542419
110079,1,9.466197967529
110080,2,9.688566207886
110081,1,9.913176059723
110082,2,7.268471240997
110083,1,9.176561355591
110084,2,6.808974742889
110085,1,10.726479053497
110086,2,7.089887619019
110087,1,10.54063129425
110088,2,5.778312683105
110089,1,10.349740505219
110090,2,7.5153632164
110091,1,10.2149477005
110092,2,8.704501152039
110093,1,9.063388347626
110094,2,8.304932594299
110095,1,9.942085266113
110096,2,7.649521827698
110097,1,8.638766050339
110098,2,6.123325109482
110099,1,8.359865665436
110100,2,8.320315361023
110101,1,9.959351539612
110102,2,5.877632379532
110103,1,7.935290336609
110104,2,9.00159072876
110105,1,9.983901977539
110106,2,6.866539955139
110107,1,10.121782779694
110108,2,8.625721931458
110109,1,6.404924869537
110110,2,6.961000919342
110111,1,10.879685401917
110112,2,7.547419071198
110113,1,12.324398994446
110114,2,7.368394374847
110115,1,10.401149749756
110116,2,6.591785430908
110117,1,10.161700725555
110118,2,9.057856082916
110119,1,11.0447306633
110120,2,9.036396026611
110121,1,10.258449077606
110122,2,8.703616142273
110123,1,9.223263263702
110124,2,8.161471366882
110125,1,11.316211700439
110126,2,7.893764019012
110127,1,11.443385601044
110128,2,7.680921077728
110129,1,8.363081455231
110130,2,7.651573181152
110131,1,8.984789133072
110132,2,6.656680583954
110133,1,11.487792015076
110134,2,6.884807109833
110135,1,9.624176025391
110136,2,8.363914012909
110137,1,10.655416488647
110138,2,8.324174880981
110139,1,10.850375652313
110140,2,8.241606235504
110141,1,9.802604675293
110142,2,6.779312133789
110143,1,9.210554122925
110144,2,6.566329479218
110145,1,9.904031276703
110146,2,8.266506195068
110147,1,11.532770633698
110148,2,6.957856178284
110149,1,9.930788040161
110150,2,9.679569721222
110151,1,8.655108690262
110152,2,7.380613327026
110153,1,11.772582530975
110154,2,7.880808830261
110155,1,8.366868019104
110156,2,8.326337337494
110157,1,9.91957950592
110158,2,5.906692028046
110159,1,10.805928230286
110160,2,7.764392852783
110161,1,12.265396118164
110162,2,7.251267433167
110163,1,9.713293552399
110164,2,7.72275018692
110165,1,10.211248874664
110166,2,8.405955314636
110167,1,10.660914421082
110168,2,7.540737628937
110169,1,9.832468986511
110170,2,9.629205226898
110171,1,11.218544960022
110172,2,7.32187128067
110173,1,8.513646602631
110174,2,7.431859016418
110175,1,11.008565425873
110176,2,8.513259887695
110177,1,8.931519031525
110178,2,8.425582885742
110179,1,12.402586936951
110180,2,7.632138729095
110181,1,9.00682592392
110182,2,6.713072299957
110183,1,11.279822826385
110184,2,8.797493457794
110185,1,8.455418109894
110186,2,6.053494215012
110187,1,11.570734024048
110188,2,8.536269187927
110189,1,12.691638469696
110190,2,7.492137908936
110191,1,11.329936981201
110192,2,4.421838521957
110193,1,8.933938026428
110194,2,8.89631319046
110195,1,7.286610603333
110196,2,5.826145410538
110197,1,9.56486749649
110198,2,9.49751663208
110199,1,7.616363525391
110200,2,7.600768566132
110201,1,9.942586898804
110202,2,8.696455001831
110203,1,9.867630004883
110204,2,8.693841457367
110205,1,12.692701339722
110206,2,6.646816253662
110207,1,9.819818496704
110208,2,5.507282972336
110209,1,7.613382101059
110210,2,8.87651014328
110211,1,8.172850131989
110212,2,6.448269844055
110213,1,9.952465057373
110214,2,6.755742073059
110215,1,8.915540218353
110216,2,8.737966537476
110217,1,14.048906326294
110218,2,8.660616874695
110219,1,10.229058265686
110220,2,8.421006202698
110221,1,11.052676200867
110222,2,6.822468757629
110223,1,11.392236709595
110224,2,8.817703723907
110225,1,10.093583583832
110226,2,8.492517471313
110227,1,10.797957897186
110228,2,9.333708763123
110229,1,11.683640480042
110230,2,7.82412481308
110231,1,9.144153118134
110232,2,7.311813354492
110233,1,10.37828874588
110234,2,7.287494659424
110235,1,9.992658138275
110236,2,7.245446681976
110237,1,10.075127601624
110238,2,8.997120380402
110239,1,7.858110427856
110240,2,8.225615501404
110241,1,10.186938762665
110242,2,7.697626113892
110243,1,8.214443683624
110244,2,6.883466720581
110245,1,9.741816520691
110246,2,9.312722206116
110247,1,8.13495349884
110248,2,8.518308639526
110249,1,11.954464912415
110250,2,8.904703140259
110251,1,9.594886302948
110252,2,6.641738414764
110253,1,9.749514102936
110254,2,7.750713825226
110255,1,8.508667707443
110256,2,8.586703777313
110257,1,10.439556121826
110258,2,7.897036075592
110259,1,8.882863998413
110260,2,5.869290351868
110261,1,11.519678115845
110262,2,7.73125743866
110263,1,9.01000213623
110264,2,6.703568935394
110265,1,9.814104557037
110266,2,8.169032096863
110267,1,7.844702720642
110268,2,7.87357378006
110269,1,10.652846813202
110270,2,7.238044261932
110271,1,10.512269020081
110272,2,9.540551185608
110273,1,11.206374168396
110274,2,10.203639984131
110275,1,9.17162322998
110276,2,7.237236499786
110277,1,11.393404960632
110278,2,7.71818447113
110279,1,10.113417625427
110280,2,8.762313842773
110281,1,9.177788734436
110282,2,7.173226833344
110283,1,9.935750484467
110284,2,8.291107654572
110285,1,10.36123085022
110286,2,6.891253948212
110287,1,11.018437862396
110288,2,5.552508831024
110289,1,10.872448444366
110290,2,7.576360225677
110291,1,8.889125823975
110292,2,8.185957431793
110293,1,10.20133972168
110294,2,6.025881767273
110295,1,10.203327178955
110296,2,5.563877344131
110297,1,9.418081760406
110298,2,7.320087432861
110299,1,11.950544834137
110300,2,7.754424571991
110301,1,8.670526504517
110302,2,7.637971401215
110303,1,10.513467788696
110304,2,7.567460536957
110305,1,9.648748397827
110306,2,7.150591373444
110307,1,8.006625175476
110308,2,7.699203968048
110309,1,12.328900337219
110310,2,9.200392246246
110311,1,8.963981151581
110312,2,8.695209026337
110313,1,10.118233203888
110314,2,6.595358848572
110315,1,10.978790283203
110316,2,5.881010293961
110317,1,9.32307767868
110318,2,8.241677284241
110319,1,10.545421600342
110320,2,7.558960914612
110321,1,10.821893215179
110322,2,7.293664932251
110323,1,8.822699546814
110324,2,6.440332889557
110325,1,8.588428735733
110326,2,6.845870494843
110327,1,9.897537231445
110328,2,5.911461830139
110329,1,9.718261241913
110330,2,10.408991336823
110331,1,9.993124961853
110332,2,7.190292358398
110333,1,9.02192735672
110334,2,7.054497241974
110335,1,10.378229141235
110336,2,6.13064956665
110337,1,10.137590885162
110338,2,6.257661819458
110339,1,9.625030994415
110340,2,7.756013870239
110341,1,10.26171875
110342,2,7.255310058594
110343,1,8.678763866425
110344,2,8.596389770508
110345,1,10.74142074585
110346,2,8.619167804718
110347,1,12.419852256775
110348,2,7.641660690308
110349,1,9.422770023346
110350,2,7.015056610107
110351,1,9.589955806732
110352,2,7.039688110352
110353,1,9.523504734039
110354,2,6.976453781128
110355,1,11.897246837616
110356,2,7.884187698364
110357,1,10.427044391632
110358,2,7.66481256485
110359,1,10.253970146179
110360,2,8.366758346558
110361,1,9.528831958771
110362,2,5.375987291336
110363,1,8.389039993286
110364,2,7.425220489502
110365,1,8.142814159393
110366,2,6.776292800903
110367,1,10.509333610535
110368,2,6.036254882812
110369,1,8.967569589615
110370,2,8.614284038544
110371,1,10.50232219696
110372,2,7.801067352295
110373,1,6.301119923592
110374,2,7.510506153107
110375,1,10.757046222687
110376,2,7.752618789673
110377,1,10.812804222107
110378,2,6.759647369385
110379,1,11.2557721138
110380,2,7.698031425476
110381,1,11.024092674255
110382,2,8.839068412781
110383,1,10.167824268341
110384,2,8.808526039124
110385,1,8.850551843643
110386,2,7.549116134644
110387,1,9.202220439911
110388,2,6.97357749939
110389,1,8.218183040619
110390,2,8.611241340637
110391,1,12.331755638123
110392,2,7.935321807861
110393,1,9.973298549652
110394,2,6.257724761963
110395,1,11.737644195557
110396,2,6.174659729004
110397,1,8.948916435242
110398,2,8.179770469666
110399,1,10.186634063721
110400,2,6.379971504211
110401,1,10.678764820099
110402,2,6.057049512863
110403,1,10.371804237366
110404,2,6.925906658173
110405,1,11.158351898193
110406,2,6.360598564148
110407,1,10.157696247101
110408,2,7.197061538696
110409,1,10.46001625061
110410,2,6.149014472961
110411,1,12.224752426147
110412,2,8.004086494446
110413,1,8.560893535614
110414,2,8.775233268738
110415,1,10.463784217834
110416,2,7.899334907532
110417,1,11.462309837341
110418,2,5.097718238831
110419,1,9.611090660095
110420,2,8.972999572754
110421,1,11.417828083038
110422,2,7.199305057526
110423,1,10.626386642456
110424,2,8.812563896179
110425,1,8.65561747551
110426,2,6.223890304565
110427,1,11.684223175049
110428,2,7.75074672699
110429,1,11.498501777649
110430,2,8.038774490356
110431,1,8.502328872681
110432,2,8.469165802002
110433,1,10.302266120911
110434,2,6.255776405334
110435,1,10.389850616455
110436,2,6.773067951202
110437,1,9.683579444885
110438,2,7.552833557129
110439,1,12.258230686188
110440,2,8.47162103653
110441,1,10.621840000153
110442,2,6.753325462341
110443,1,11.119410514832
110444,2,4.35858643055
110445,1,9.193408489227
110446,2,7.106929779053
110447,1,9.03244638443
110448,2,7.324656963348
110449,1,9.995862483978
110450,2,7.976153850555
110451,1,10.962072849274
110452,2,8.942333221436
110453,1,10.087140083313
110454,2,6.027037143707
110455,1,12.007567405701
110456,2,9.586590766907
110457,1,10.919503211975
110458,2,6.669278144836
110459,1,9.919078350067
110460,2,7.902609348297
110461,1,10.996364593506
110462,2,8.656292438507
110463,1,11.361293315887
110464,2,5.873152971268
110465,1,7.583463907242
110466,2,7.104814052582
110467,1,10.640400886536
110468,2,6.221481323242
110469,1,11.240895748138
110470,2,7.735870838165
110471,1,8.771111965179
110472,2,8.437711238861
110473,1,11.404878616333
110474,2,8.236201286316
110475,1,10.789458274841
110476,2,7.704173564911
110477,1,7.378986358643
110478,2,7.32120513916
110479,1,9.811092376709
110480,2,8.087236404419
110481,1,8.938045501709
110482,2,3.503155708313
110483,1,10.240743637085
110484,2,6.78329372406
110485,1,9.508953094482
110486,2,7.762257575989
110487,1,8.078016519547
110488,2,7.367695808411
110489,1,10.311336517334
110490,2,7.685230731964
110491,1,10.224447250366
110492,2,7.473506450653
110493,1,11.029489040375
110494,2,8.929235458374
